,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
1836,Gasoline,Gasoline,Timi Temple,2021-10-29,186891,17,0.542,0.0115,0.542,0.709,0.00191,0.0727,-5.717,0.0677,164.084,4,1
1837,Space,Space,Chanelle Ray,2021-10-22,280966,36,0.402,0.297,0.402,0.423,0.063,0.344,-11.15,0.0594,94.71,4,1
1838,Hurt Me,Hurt Me,Suriel Hess,2021-10-22,182979,52,0.768,0.639,0.768,0.435,8.09e-05,0.122,-9.651,0.0857,120.003,4,1
1839,Changes,Changes,Rnla,2021-10-22,127058,36,0.725,0.522,0.725,0.5,0.0,0.341,-8.701,0.242,69.976,4,1
1840,Can't Wait,Can't Wait,Salvatore Manalo,2021-10-22,175384,26,0.68,0.822,0.68,0.436,1.32e-05,0.106,-5.327,0.0425,130.031,4,1
1841,Borrowed Time,Borrowed Time,Kristopher,2021-02-07,217967,19,0.627,0.757,0.627,0.299,0.000251,0.139,-9.858,0.032,99.651,4,1
1842,King of Loneliness,King of Loneliness,Love Ghost,2021-10-22,148000,34,0.627,0.259,0.627,0.405,6.4e-06,0.155,-15.668,0.0371,119.933,4,1
1843,Detoxification,Detoxification,Emma Kade,2021-07-02,183535,24,0.652,0.402,0.652,0.472,0.0,0.0987,-8.521,0.106,144.006,4,1
1844,Crazy,Crazy,Annie Bass,2021-09-29,235789,15,0.416,0.797,0.416,0.578,0.000889,0.169,-10.41,0.165,110.721,4,1
1845,Unravel,Unravel,Ashley Marie,2020-01-20,193309,16,0.679,0.43,0.679,0.718,0.503,0.129,-10.817,0.121,160.015,4,1
1846,505,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,253586,80,0.526,0.00287,0.526,0.866,7.78e-05,0.0945,-5.822,0.0568,140.266,4,1
1847,I Wanna Be Yours,AM,Arctic Monkeys,2013-09-09,183956,80,0.464,0.136,0.464,0.417,0.022,0.0974,-9.345,0.0256,67.528,4,1
1848,Why'd You Only Call Me When You're High?,AM,Arctic Monkeys,2013-09-09,161123,83,0.691,0.0483,0.691,0.631,1.13e-05,0.104,-6.478,0.0368,92.004,4,1
1849,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-09,272394,84,0.548,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,85.03,4,1
1850,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,260173,86,0.588,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,85.012,4,1
1851,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,89,0.612,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,4,1
1852,idfc,deadroses,blackbear,2015-02-14,245172,80,0.63,0.611,0.63,0.5,4.04e-05,0.114,-8.755,0.0611,144.871,4,1
1853,R U Mine?,AM,Arctic Monkeys,2013-09-09,201726,78,0.288,0.00616,0.288,0.758,0.0,0.303,-5.692,0.0371,97.094,4,1
1854,Cherry Wine - Live,Hozier,Hozier,2014-07-20,240147,67,0.418,0.953,0.418,0.111,0.00342,0.0982,-14.848,0.0389,82.508,4,1
1855,Pluto Projector,Pony,Rex Orange County,2019-10-25,267520,78,0.379,0.707,0.379,0.219,0.000691,0.118,-11.196,0.0307,79.786,4,1
1856,Line Without a Hook,Montgomery Ricky,Ricky Montgomery,2016-04-08,249586,80,0.432,0.262,0.432,0.652,0.0,0.258,-4.969,0.0285,190.028,3,1
1857,La La La,Hotel Cabana (Deluxe Version),Naughty Boy,2013-01-01,222200,71,0.772,0.107,0.772,0.65,1.13e-06,0.0905,-5.202,0.0306,125.083,4,1
1858,Television / So Far So Good,Apricot Princess,Rex Orange County,2017-04-26,262600,80,0.405,0.592,0.405,0.505,0.0,0.121,-7.75,0.0458,164.971,4,1
1859,Corduroy Dreams,Bcos U Will Never B Free,Rex Orange County,2016-11-07,206974,73,0.608,0.653,0.608,0.305,0.0,0.103,-14.037,0.053,113.818,4,1
1860,Someone To Stay,Someone To Stay,Vancouver Sleep Clinic,2016-11-04,254013,61,0.436,0.588,0.436,0.473,4.35e-05,0.103,-7.24,0.0307,108.906,4,1
1861,This Side of Paradise,Color,Coyote Theory,2020-12-11,242010,78,0.306,0.432,0.306,0.664,7.5e-06,0.135,-6.07,0.0276,158.283,4,1
1862,I Hear a Symphony,Flying,Cody Fry,2017-10-06,185176,75,0.207,0.925,0.207,0.243,0.0342,0.118,-8.181,0.0306,171.648,4,1
1863,Let Her Go,All The Little Lights,Passenger,2012,252866,15,0.509,0.385,0.509,0.538,0.0,0.104,-7.335,0.0572,75.089,4,1
1864,Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,81,0.457,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,4,1
1865,The Less I Know The Better,Currents,Tame Impala,2015-07-17,216320,84,0.64,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,116.879,4,1
1866,Cupid's Chokehold / Breakfast in America,The Papercut Chronicles,Gym Class Heroes,2005-02-22,243773,79,0.72,0.237,0.72,0.744,0.0,0.255,-6.938,0.12,78.953,4,1
1867,Burning Pile,O My Heart,Mother Mother,2008-09-23,262173,78,0.516,0.0633,0.516,0.755,0.00103,0.107,-3.724,0.0383,140.099,4,1
1868,Knee Socks,AM,Arctic Monkeys,2013-09-09,257563,71,0.665,0.123,0.665,0.542,0.00291,0.342,-8.323,0.033,97.975,4,1
1869,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,290616,78,0.37,0.0205,0.37,0.467,0.572,0.109,-9.013,0.0273,94.485,4,1
1870,Nothing's Gonna Hurt You Baby,EP I.,Cigarettes After Sex,2012-07-21,286293,70,0.508,0.259,0.508,0.33,0.154,0.114,-14.071,0.0265,96.818,4,1
1871,K.,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,320030,71,0.454,0.139,0.454,0.4,0.846,0.137,-10.261,0.0265,93.719,4,1
1872,You're All I Want,You're All I Want,Cigarettes After Sex,2020-05-26,264453,66,0.233,0.363,0.233,0.471,0.828,0.113,-10.947,0.0294,182.161,4,1
1873,Heavenly,Cry,Cigarettes After Sex,2019-10-25,286773,68,0.535,0.669,0.535,0.437,0.688,0.11,-9.187,0.0248,105.22,4,1
1874,we fell in love in october,we fell in love in october / forget her,girl in red,2018-11-21,184153,85,0.566,0.113,0.566,0.366,0.181,0.155,-12.808,0.028,129.959,4,1
1875,Painkiller,Prom Queen,Beach Bunny,2018-08-10,216146,63,0.371,0.000272,0.371,0.778,0.000311,0.169,-7.969,0.0497,122.719,4,1
1876,Prom Queen,Prom Queen,Beach Bunny,2018-08-10,136562,78,0.528,0.000391,0.528,0.797,0.011,0.14,-7.487,0.0485,143.785,4,1
1877,Swing Lynn,I'm Sure,Harmless,2012-08-14,321438,78,0.462,0.0536,0.462,0.945,0.746,0.11,-1.887,0.0399,165.153,4,1
1878,Hayloft,O My Heart,Mother Mother,2008-09-23,181680,80,0.527,0.00475,0.527,0.922,0.000162,0.422,-2.666,0.0728,95.975,4,1
1879,Fluorescent Adolescent,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,183893,75,0.654,0.00146,0.654,0.828,0.000144,0.122,-5.377,0.0281,112.056,4,1
1880,Freaks,Buds,Surf Curse,2015-05-10,147036,26,0.346,4.16e-05,0.346,0.944,0.565,0.0546,-9.874,0.0485,179.63,4,1
1881,happier,SOUR,Olivia Rodrigo,2021-05-21,175933,88,0.395,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.133,168.924,3,1
1882,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,178146,95,0.563,0.335,0.563,0.664,0.0,0.0849,-5.044,0.154,166.928,4,1
1883,Wires,I'm Sorry...,The Neighbourhood,2013-05-08,193080,71,0.568,0.0004,0.568,0.569,0.102,0.342,-6.013,0.0329,72.991,4,1
1884,Somebody Else,Somebody Else,The 1975,2016-02-16,347525,41,0.618,0.204,0.618,0.793,0.0154,0.126,-5.711,0.0601,101.015,4,1
1885,A Little Death,"Thank You,",The Neighbourhood,2012-12-18,209706,62,0.53,0.0026,0.53,0.763,1.86e-06,0.105,-4.712,0.0332,88.013,4,1
1886,Afraid,I Love You.,The Neighbourhood,2013-04-19,251186,76,0.464,0.00892,0.464,0.701,0.309,0.335,-5.693,0.0411,83.996,4,1
1887,I Can't Handle Change,I Can't Handle Change,Roar,2010-03-14,198213,82,0.247,0.0455,0.247,0.438,0.000871,0.111,-8.479,0.0358,185.716,3,1
1888,Space Song,Depression Cherry,Beach House,2015-08-28,320466,71,0.509,0.218,0.509,0.79,0.125,0.144,-7.105,0.0293,147.073,4,1
1889,Save Me,17,XXXTENTACION,2017-08-25,163201,70,0.731,0.307,0.731,0.204,0.0109,0.0989,-11.314,0.0369,142.141,4,1
1890,Take Me To Church,Hozier,Hozier,2014-07-20,241688,83,0.566,0.634,0.566,0.664,0.0,0.116,-5.303,0.0464,128.945,4,1
1891,Teenagers,The Black Parade,My Chemical Romance,2006-10-23,161920,84,0.463,0.0506,0.463,0.857,0.0,0.184,-3.063,0.0632,111.647,4,1
1892,Another Love,Long Way Down (Deluxe),Tom Odell,2013-06-24,244360,85,0.445,0.695,0.445,0.537,1.65e-05,0.0944,-8.532,0.04,122.769,4,1
1893,Depression & Obsession,17,XXXTENTACION,2017-08-25,144733,72,0.769,0.585,0.769,0.156,0.015,0.102,-10.7,0.035,105.95,4,1
1894,As the World Caves In,As the World Caves In,Matt Maltese,2017-03-06,218754,77,0.331,0.365,0.331,0.45,0.00464,0.22,-5.362,0.034,123.829,4,1
1895,Untitled,Apricot Princess,Rex Orange County,2017-04-26,135706,67,0.567,0.905,0.567,0.199,0.0,0.131,-9.601,0.101,83.827,5,1
1896,Sweet Scar,Sweet Scar,Weird Genius,2017-09-07,194854,65,0.529,0.246,0.529,0.857,0.0,0.0989,-1.183,0.0385,150.143,4,1
1897,favorite crime,SOUR,Olivia Rodrigo,2021-05-21,152666,86,0.369,0.866,0.369,0.272,0.0,0.147,-10.497,0.0364,172.929,4,1
1898,Mr Loverman,Montgomery Ricky,Ricky Montgomery,2016-04-08,216880,80,0.639,0.245,0.639,0.526,2.43e-05,0.25,-6.697,0.0256,130.033,3,1
1899,The Beach,Wiped Out!,The Neighbourhood,2015-10-30,255133,76,0.245,0.131,0.245,0.64,8.11e-06,0.0766,-7.426,0.0608,135.739,4,1
1900,Where'd All the Time Go?,"Shame, Shame (Deluxe Edition)",Dr. Dog,2010-11-02,234800,78,0.454,0.132,0.454,0.82,0.000969,0.115,-4.193,0.0567,166.303,4,1
1901,brutal,SOUR,Olivia Rodrigo,2021-05-21,143746,84,0.672,0.0311,0.672,0.526,1.37e-06,0.28,-6.446,0.0599,123.999,4,1
1902,Black Out Days,Ramai dan Trending,Various Artists,2021-06-28,227160,18,0.542,0.00506,0.542,0.795,0.019,0.0851,-3.63,0.0367,92.234,4,1
1903,worthless,the way we used to love.,eli.,2019-02-22,270240,61,0.675,0.016,0.675,0.53,0.0,0.111,-4.196,0.0385,124.991,4,1
1904,traitor,SOUR,Olivia Rodrigo,2021-05-21,229226,92,0.38,0.691,0.38,0.339,0.0,0.12,-7.885,0.0338,100.607,4,1
1905,Hell Shell,Nudy Land,Young Nudy,2017-09-13,162526,78,0.853,0.000909,0.853,0.514,0.0222,0.185,-5.445,0.246,129.963,4,1
1906,Washing Machine Heart,Be the Cowboy,Mitski,2018-08-17,128198,59,0.617,0.00999,0.617,0.821,0.494,0.426,-4.085,0.026,106.0,4,1
1907,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,83,0.732,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4,1
1908,Aahhyeahh,Essentials,Oliver Francis,2017-04-03,185491,60,0.631,0.0223,0.631,0.675,0.136,0.358,-9.83,0.0634,144.985,4,1
1909,Young,Vibes,Vacations,2016-12-09,189160,80,0.498,0.00392,0.498,0.81,0.00717,0.0635,-4.065,0.0263,79.935,4,1
1910,EVERYTHING,TEAM BABY,The Black Skirts,2017-05-30,293000,68,0.54,0.651,0.54,0.373,0.927,0.146,-8.591,0.0278,119.843,4,1
1911,"jealousy, jealousy",SOUR,Olivia Rodrigo,2021-05-21,173160,86,0.695,0.198,0.695,0.575,0.0,0.0614,-6.334,0.116,163.929,4,1
1912,Landslide,Oh Wonder,Oh Wonder,2015-09-04,208229,59,0.624,0.748,0.624,0.423,8.18e-05,0.103,-8.757,0.0628,81.299,4,1
1913,Location Unknown ◐ (feat. BEKA) - Brooklyn Session,Love Me / Love Me Not (Sessions),HONNE,2018,328050,69,0.508,0.941,0.508,0.293,0.0,0.0787,-7.47,0.0441,91.509,4,1
1914,Not Allowed,Who Really Cares,TV Girl,2016-02-25,167864,81,0.67,0.669,0.67,0.905,0.000227,0.349,-6.855,0.129,104.965,4,1
1915,Sports,Sports,Beach Bunny,2018-01-01,164165,74,0.231,0.000653,0.231,0.877,0.026,0.0694,-5.278,0.0574,186.142,4,1
1916,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,93,0.332,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,81.055,3,1
1917,Better,Suncity,Khalid,2018-10-18,229320,78,0.596,0.0765,0.596,0.552,0.334,0.104,-10.278,0.097,97.949,4,1
1918,Pain,Pain,PinkPantheress,2021-06-07,98544,81,0.829,0.227,0.829,0.617,0.00306,0.0618,-8.497,0.14,125.605,4,1
1919,Left Hand Free - Extended Version,This Is All Yours,alt-J,2014-09-19,173626,55,0.697,0.462,0.697,0.877,0.00943,0.083,-4.465,0.0462,101.99,4,1
1920,Paralyzed,Paralyzed,Sueco,2021-08-13,162805,79,0.587,0.00126,0.587,0.847,2.29e-06,0.111,-5.273,0.0594,149.954,4,1
1921,5% TINT,ASTROWORLD,Travis Scott,2018-08-03,196138,79,0.712,0.173,0.712,0.481,0.0,0.241,-5.415,0.0487,140.0,4,1
1922,Moral of the Story,Ashlyn,Ashe,2021-05-07,201016,68,0.569,0.593,0.569,0.403,4.49e-06,0.102,-8.618,0.0439,119.819,4,1
1923,Be My Mistake,A Brief Inquiry Into Online Relationships,The 1975,2018-11-30,256688,72,0.572,0.835,0.572,0.155,0.000137,0.0906,-14.405,0.0344,109.923,3,1
1924,It's Not Living (If It's Not With You),A Brief Inquiry Into Online Relationships,The 1975,2018-11-30,248335,70,0.618,0.000254,0.618,0.837,0.000378,0.0618,-5.338,0.0304,121.227,4,1
1925,Robbers,The 1975,The 1975,2013-01-01,254509,69,0.621,0.000363,0.621,0.692,1.75e-05,0.335,-6.858,0.0291,99.806,4,1
1926,Girls,The 1975,The 1975,2013-01-01,254620,60,0.657,0.00392,0.657,0.913,0.00149,0.466,-4.984,0.0528,108.036,4,1
1927,Sweet,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,292110,67,0.45,0.353,0.45,0.511,0.766,0.139,-9.073,0.0276,96.563,4,1
1928,Affection,Affection,Cigarettes After Sex,2015-01-01,311000,63,0.403,0.5,0.403,0.417,0.889,0.105,-11.252,0.0257,89.966,4,1
1929,It's Not The Same Anymore,Pony,Rex Orange County,2019-10-25,386200,70,0.666,0.873,0.666,0.317,3.74e-05,0.111,-10.644,0.0327,117.676,4,1
1930,The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,82,0.544,0.969,0.544,0.369,0.279,0.639,-9.514,0.038,87.01,3,1
1931,Stranger,Foreplay,Mild Orange,2018-04-18,218370,44,0.557,0.459,0.557,0.494,0.214,0.104,-7.464,0.0256,151.989,3,1
1932,idfc,dead,blackbear,2015-06-02,207026,83,0.718,0.0764,0.718,0.422,0.0,0.17,-9.115,0.0621,144.678,4,1
1933,Dark Red,Dark Red,Steve Lacy,2017-02-20,173104,88,0.603,0.449,0.603,0.783,7.96e-06,0.119,-4.023,0.062,172.041,4,1
1934,Soap,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,209426,77,0.595,0.254,0.595,0.689,5.44e-06,0.129,-6.107,0.148,168.112,4,1
1935,Feel Like God,Feel Like God,gazzzy,2021-03-10,155951,78,0.819,0.0585,0.819,0.35,0.243,0.109,-10.433,0.062,121.966,4,1
1936,Cold (feat. Future),Red Pill Blues (Deluxe),Maroon 5,2018-06-15,234308,75,0.693,0.14,0.693,0.717,0.0,0.0464,-6.346,0.107,99.836,4,1
1937,Dead Man Walking,Dead Man Walking,Brent Faiyaz,2020-09-18,247079,77,0.505,0.279,0.505,0.267,0.0,0.096,-13.763,0.05,143.929,4,1
1938,No. 1 Party Anthem,AM,Arctic Monkeys,2013-09-09,243131,66,0.505,0.33,0.505,0.698,0.0887,0.0966,-5.563,0.0297,115.013,4,1
1939,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,1
1940,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,0.734,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4,1
1941,Hope,?,XXXTENTACION,2018-03-16,110886,85,0.592,0.661,0.592,0.457,0.000331,0.146,-6.081,0.0603,146.04,4,1
1942,NUMB,?,XXXTENTACION,2018-03-16,186267,75,0.414,0.1,0.414,0.416,0.179,0.131,-8.024,0.0251,159.91,4,1
1943,Look At Me!,Look At Me!,XXXTENTACION,2017-02-20,126345,82,0.763,0.259,0.763,0.726,0.0,0.0976,-6.405,0.282,139.059,4,1
1944,Good Days,Good Days,SZA,2020-12-25,279204,84,0.436,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4,1
1945,Strawberries & Cigarettes,Strawberries & Cigarettes,Troye Sivan,2018-03-16,201538,81,0.578,0.162,0.578,0.537,0.0,0.076,-8.676,0.0832,83.909,4,1
1946,Chasing Cars,Chasing Cars,Sleeping At Last,2015-04-23,240426,55,0.478,0.975,0.478,0.181,3.37e-06,0.0795,-8.731,0.0327,108.346,4,1
1947,Dancing On My Own,Only Human (Deluxe),Calum Scott,2018-03-09,260285,82,0.681,0.837,0.681,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,4,1
1948,Already Gone,"Covers, Vol. 2",Sleeping At Last,2016-11-04,243007,72,0.418,0.954,0.418,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,4,1
1949,Not About Angels,Not About Angels,Birdy,2014-04-13,189475,73,0.405,0.964,0.405,0.111,4.37e-05,0.0872,-11.879,0.0369,116.86,4,1
1950,Chasing Cars,"Covers, Vol. 2",Sleeping At Last,2016-11-04,242564,64,0.467,0.974,0.467,0.157,1.46e-06,0.0816,-9.649,0.0336,108.13,4,1
1951,Turning Page,Turning Page,Sleeping At Last,2012-06-18,255893,74,0.307,0.923,0.307,0.371,0.0253,0.11,-8.498,0.0288,115.241,3,1
1952,I'm Gonna Be (500 Miles),"Covers, Vol. 1",Sleeping At Last,2014-05-16,211787,55,0.394,0.966,0.394,0.228,3.81e-05,0.113,-12.584,0.0431,104.625,4,1
1953,Skinny Love,Birdy (Deluxe Version),Birdy,2011-11-04,201080,60,0.379,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,4,1
1954,How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,80,0.64,0.269,0.64,0.743,0.0,0.101,-4.08,0.0379,122.035,4,1
1955,All I Want,The Fault In Our Stars: Music From The Motion Picture,Various Artists,2014-05-19,305946,0,0.299,0.146,0.299,0.432,0.17,0.0782,-9.099,0.0384,125.125,4,1
1956,Angels,American Teen,Khalid,2017-04-27,170680,62,0.472,0.959,0.472,0.265,0.000499,0.1,-10.059,0.0356,111.558,4,1
1957,Get You (feat. Kali Uchis),Freudian,Daniel Caesar,2017-08-25,278179,79,0.658,0.422,0.658,0.294,5.2e-05,0.0749,-8.533,0.0321,74.038,4,1
1958,changes,?,XXXTENTACION,2018-03-16,121886,81,0.669,0.883,0.669,0.308,0.0,0.0984,-10.068,0.029,64.934,4,1
1959,Lay Me Down,In The Lonely Hour,Sam Smith,2014-05-26,253208,68,0.417,0.773,0.417,0.332,1.95e-05,0.109,-9.482,0.0494,119.156,4,1
1960,Strong,If You Wait,London Grammar,2013-09-10,265613,47,0.57,0.737,0.57,0.397,3.54e-05,0.082,-11.091,0.0322,78.013,4,1
1961,To Build A Home,Ma Fleur,The Cinematic Orchestra,2007-06-05,370666,69,0.264,0.885,0.264,0.128,0.352,0.105,-15.443,0.034,148.499,4,1
1962,The Scientist,Fifty Shades Darker (Original Motion Picture Soundtrack),Various Artists,2017-02-10,196040,62,0.306,0.807,0.306,0.229,0.000269,0.112,-11.112,0.0331,85.492,4,1
1963,Piece by Piece - Idol Version,Piece by Piece (Idol Version),Kelly Clarkson,2016-02-29,211674,46,0.562,0.904,0.562,0.252,0.0,0.0838,-6.331,0.0351,109.596,4,1
1964,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,80,0.421,0.952,0.421,0.131,0.00453,0.109,-18.435,0.0382,137.446,4,1
1965,Unthinkable,Unthinkable,Smiley,2019-05-01,178604,53,0.673,0.674,0.673,0.478,0.0,0.093,-11.083,0.093,85.962,4,1
1966,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,179080,81,0.498,0.72,0.498,0.235,0.0,0.144,-16.541,0.188,118.917,4,1
1967,Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,22,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,1
1968,Can We Kiss Forever?,Can We Kiss Forever?,Kina,2018-08-31,187898,0,0.493,0.898,0.493,0.13,0.0223,0.0941,-18.725,0.0369,109.852,4,1
1969,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,1
1970,If You Want Love,Perception,NF,2017-10-06,199386,76,0.551,0.659,0.551,0.386,0.0,0.125,-10.22,0.132,116.409,1,1
1971,Jealous,Jealous,Labrinth,2014-11-21,287693,6,0.439,0.874,0.439,0.153,0.0,0.107,-8.95,0.0479,116.76,3,1
1972,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,0.736,0.946,0.736,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
1973,you were good to me (bonus track),love is not dying,Jeremy Zucker,2020-04-17,219146,1,0.469,0.897,0.469,0.08,4.22e-05,0.112,-15.489,0.0425,101.238,4,1
1974,Losin Control,There's Really A Wolf,Russ,2017-05-05,237506,75,0.759,0.515,0.759,0.245,0.000154,0.102,-6.545,0.138,96.992,4,1
1975,Fix You,X&Y,Coldplay,2005-06-07,295533,82,0.209,0.164,0.209,0.417,0.00196,0.113,-8.74,0.0338,138.178,4,1
1976,When I Look At You,The Time Of Our Lives,Miley Cyrus,2009-01-01,248586,64,0.459,0.142,0.459,0.545,0.0,0.105,-4.874,0.0282,137.941,3,1
1977,Touch,Atlas: II,Sleeping At Last,2019-11-01,256299,71,0.415,0.955,0.415,0.104,3.79e-06,0.104,-11.83,0.0426,82.006,3,1
1978,Hold Me While You Wait,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,205686,78,0.688,0.443,0.688,0.53,0.0,0.0995,-5.507,0.0333,106.958,4,1
1979,Wait,"Hurry Up, We're Dreaming",M83,2011,343253,65,0.437,0.221,0.437,0.229,0.0599,0.0935,-10.514,0.0308,147.911,4,1
1980,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0.412,0.787,0.412,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4,1
1981,Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,82,0.311,0.701,0.311,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,1
1982,Sober,Sober,Demi Lovato,2018-06-21,197893,70,0.397,0.798,0.397,0.303,4.16e-06,0.0824,-10.413,0.11,170.22,3,1
1983,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,43,0.585,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4,1
1984,Turning Page (Live),Turning Page,Sleeping At Last,2021-04-23,257502,35,0.425,0.987,0.425,0.236,0.000772,0.123,-8.765,0.0361,126.381,4,1
1985,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,179080,81,0.498,0.72,0.498,0.235,0.0,0.144,-16.541,0.188,118.917,4,1
1986,1-800-273-8255,Everybody,Logic,2017-05-05,250173,0,0.627,0.568,0.627,0.572,1.52e-06,0.198,-7.738,0.0373,100.041,4,1
1987,Dead and Cold,Dead and Cold,SadBoyProlific,2018-11-10,89652,74,0.793,0.867,0.793,0.441,0.0,0.111,-10.297,0.579,74.746,4,1
1988,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,160184,81,0.699,0.779,0.699,0.304,0.000993,0.137,-11.192,0.0993,119.705,4,1
1989,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,0.734,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4,1
1990,Let You Down,Perception,NF,2017-10-06,212120,81,0.662,0.312,0.662,0.714,0.0,0.179,-5.68,0.121,147.997,4,1
1991,"i hate u, i love u (feat. olivia o'brien)",us,Garrett Nash,2016-03-25,251033,79,0.492,0.687,0.492,0.275,0.0,0.101,-13.4,0.3,92.6,4,1
1992,Lie,Perception,NF,2017-10-06,209213,77,0.513,0.161,0.513,0.661,0.0,0.246,-6.419,0.24,94.791,4,1
1993,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,80,0.556,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4,1
1994,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,1
1995,feelings fade,me,Garrett Nash,2015-12-25,240000,61,0.654,0.819,0.654,0.235,0.0,0.0891,-11.292,0.159,88.903,4,1
1996,lonely again,lonely again,Garrett Nash,2017-02-24,121428,0,0.551,0.489,0.551,0.195,0.0,0.0818,-13.638,0.085,143.978,4,1
1997,changes,?,XXXTENTACION,2018-03-16,121886,81,0.669,0.883,0.669,0.308,0.0,0.0984,-10.068,0.029,64.934,4,1
1998,It's You,It's You,Ali Gatie,2019-06-14,212606,3,0.732,0.374,0.732,0.463,0.0,0.194,-6.972,0.0287,95.971,4,1
1999,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,0.736,0.946,0.736,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
2000,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,1
2001,Carry On,17,XXXTENTACION,2017-08-25,129720,76,0.735,0.768,0.735,0.197,0.000276,0.296,-13.378,0.537,147.899,4,1
2002,Let It Go,Chaos And The Calm,James Bay,2015-03-23,260533,68,0.546,0.818,0.546,0.311,1.65e-05,0.107,-10.396,0.0288,147.464,4,1
2003,Let Her Go,All the Little Lights (Deluxe Version),Passenger,2013-11-29,252733,70,0.479,0.365,0.479,0.545,0.0,0.0963,-7.346,0.0688,74.897,4,1
2004,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,232533,80,0.656,0.872,0.656,0.291,0.0,0.114,-10.572,0.0293,103.971,4,1
2005,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2014-06-21,281560,84,0.781,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4,1
